	en	pl	de	fr	zh	pt	ru	es
Incident_14_Result_01	“We have evacuated our crew from the blast site, sir. Thankfully everyone survived, but three of our torpedo bomber squadrons are no longer functional.”	"Ewakuowaliśmy naszą załogę z miejsca wybuchu, sir. Na szczęście wszyscy przeżyli, ale trzy z naszych eskadr bombowców torpedowych nie są już sprawne".	„Wir haben unsere Mannschaft aus dem Explosionsort evakuiert, Sir. Zum Glück haben alle überlebt, aber drei unserer Torpedobomber-Staffeln funktionieren nicht mehr“.	« Nous avons évacué notre équipage du site de l'explosion, sir. Heureusement, tout le monde a survécu, mais trois de nos escadres de bombardiers torpilleurs ne sont pas opérationnels. »	“我们已经从爆炸现场撤离了我们的机组人员。 谢天谢地， 每个人都幸存了下来， 但我们的三个鱼雷轰炸机飞行中队已无法使用。 ”	"Evacuámos a nosso tripulação do lugar, sir. Felizmente, todos sobreviveram, mas três das nossas esquadras de bombardeiros de torpedo já não estão em condições".	«Мы эвакуировали свой экипаж с места взрыва, сэр. К счастью, все выжили, но три наших эскадрильи торпедоносцев уже не боеспособны».	«Hemos evacuado nuestra tripulación del lugar de la explosión, Sir. Por suerte, todos han sobrevivido, pero tres de nuestras escuadras de bombarderos de torpedos no funcionan».
Incident_14_Result_02A	 “We managed to put out the fire and move the aircraft to safety, sir—but I’m sorry to say that an entire unit of our men lost their lives in doing so.”	 "Udało nam się ugasić pożar i przenieść samoloty w bezpieczne miejsce, sir - ale z przykrością muszę stwierdzić, że cała jednostka naszych ludzi straciła przy tym życie".	„Es ist uns gelungen, den Brand zu löschen und die Flugzeuge an einen sicheren Ort zu bringen, Sir - aber leider muss ich Sie informieren, dass die gesamte Mannschaftseinheit dabei ums Leben kam“.	« Nous avons réussi à éteindre le feu et à mettre les avions en sécurité, sir, mais je suis désolé de vous l’annoncer que toute une unité de nos hommes y a perdu la vie. »	“我们扑灭了大火， 并将飞机转移到了安全地带  ——  但我很遗憾地说， 我们的整个部队都因此丧生。 ”	 "Conseguimos apagar o fogo e transportar os aviões a um lugar seguro, sir, mas lamento informar que toda a unidade de tripulação perdeu vida".	 «Нам удалось потушить пожар и переместить самолеты в безопасное место, сэр, однако с сожалением сообщаю, что целое подразделение наших людей при этом погибло».	 «Hemos conseguido apagar el incendio y transportar los aviones a un lugar seguro. Sir. Sin embargo, lamento informar que toda la unidad ha perdido su vida.»
Incident_14_Result_02B	 “We managed to put out the fire and move the aircraft to safety, sir, but some of the planes were already too damaged to save—five fighter squadrons, in all.”	 "Udało nam się ugasić pożar i przenieść samoloty w bezpieczne miejsce, ale niektóre z nich były już zbyt uszkodzone, by je uratować - w sumie pięć eskadr myśliwskich".	„Es ist uns gelungen, den Brand zu löschen und die Flugzeuge an einen sicheren Ort zu bringen, aber manche von ihnen waren zu stark beschädigt um sie zu retten - insgesamt fünf Jagdstaffeln“.	« Nous avons réussi à éteindre le feu et à mettre les avions en sécurité, sir, mais certains avions étaient déjà trop endommagés pour les sauver - au total cinq escadres de chasseurs. »	“我们扑灭了大火， 并将飞机转移到了安全地带， 但有些飞机已经严重受损， 无法挽救  ——  总共有五个战斗机中队。 ”	 "Conseguimos apagar o fogo e transportar os aviões a um lugar seguro, mas alguns já estavam demasiado danificados para os poder salvar, no total são cinco esquadras de caças".	 «Нам удалось потушить пожар и переместить самолеты в безопасное место, но некоторые из них имели слишком большие повреждения, чтобы спасть их – в сумме пять эскадрилий истребителей».	 «Hemos conseguido apagar el incendio y transportar los aviones a un lugar seguro, pero algunos ya estaban demasiado dañados para que se puedan recuperar. En suma, son cinco escuadras de cazas».
Incident_14_Result_02C	 “We managed to put out the fire and move the aircraft to safety, sir, without any serious injuries to our crew or damage to our planes.”	 "Udało nam się ugasić pożar i przenieść samolot w bezpieczne miejsce, sir, bez poważnych obrażeń załogi i uszkodzeń samolotów".	„Es ist uns gelungen, den Brand zu löschen und das Flugzeug an einen sicheren Ort zu bringen, ohne dass die Mannschaft verletzt oder die Flugzeuge beschädigt wurden“.	« Nous avons réussi à éteindre le feu et à mettre les avions en sécurité, sir, sans blesser gravement les membres de l’équipage et sans endommager les avions ».	“我们扑灭了大火并将飞机转移到安全地带， 没有对我们的机组人员造成任何严重伤害或对我们的飞机造成任何损坏。 ”	 "Conseguimos apagar o fogo e transportar o avião a um lugar seguro, sir, mas sem lesões graves da tripulação e sem danificações em aviões".	 «Нам удалось потушить пожар и переместить самолеты в безопасное место, сэр, без серьезных травм среди экипажа и повреждений самолетов».	 «Hemos conseguido apagar el incendio y transportar el avión a un lugar seguro, Sir, sin daños o lesiones más graves.»
Incident_15_Fluff	“There was a night attack on our escort, sir. One of the ships cannot be located by radar, and we have not been able to reach them by radio. The attackers might still be in the vicinity; what should we do?”	"Nastąpił nocny atak na naszą eskortę, sir. Jednego ze statków nie można zlokalizować za pomocą radaru, nie udało nam się też nawiązać z nim łączności radiowej. Napastnicy mogą nadal znajdować się w pobliżu; co powinniśmy zrobić?".	„Es ist zu einen Nachtluftangriff auf unseren Geleitschutz gekommen, Sir. Wir können ein Schiff mit Hilfe des Radars nicht lokalisieren, es ist uns auch nicht gelungen, es per Funk zu rufen. Die Angreifer können sich immer noch in der Nähe befinden; was sollen wir tun?“	« Notre escorte a été attaquée de nuit, sir. Il est impossible de localiser un des navires par le radar, nous n’avons non plus le joindre par la radio. Les attaquants peuvent se trouver toujours dans la région ; qu’est-ce qu’on doit faire ? »	“我们的护卫舰遭到夜袭， 长官。 其中一艘敌舰无法通过雷达定位， 我们也无法通过无线电找到它们。 袭击者可能还在附近， 我们该怎么办？”	"Houve um ataque noturno à nossa escolta, sir. Não podemos localizar um dos navios através do radar nem com a rádio. Os agressores devem estar perto. O que devemos fazer?".	«Произошло ночное наступление на наш эскорт, сэр. Местоположение одного из кораблей не получается обнаружить при помощи радара, и нам не удалось установить с ним радиосвязь. Нападавшие все еще могут находиться поблизости; что нам делать?».	«Hubo un ataque nocturno a nuestra escolta, Sir. Uno de los buques no se puede localizar con el radar ni tampoco hemos conseguido conectarnos a través de la radio. Los atacantes puede estar en las proximidades. ¿Qué debemos hacer?»
Incident_15_Option_01	IGNORE AND STAY ON COURSE	IGNORUJ I TRZYMAJ SIĘ KURSU	IGNORIERE UND HALTE DEN KURS	N’EN PRENEZ PAS EN COMPTE ET MAINTENEZ LE CAP	忽略并保持现状	IGNORE E SIGA O CURSO	ИГНОРИРОВАТЬ И ПРИДЕРЖИВАТЬСЯ КУРСА	IGNORAR Y SEGUIR EL RUMBO
Incident_15_Costs_01	One escort ship’s durability is reduced by 2.	Wytrzymałość jednego statku eskorty jest zmniejszona o 2.	Die Widerstandsfähigkeit eines Geleitschutz-Schiffs wird um 2 reduziert.	La résistance d’un navire de l’escorte est diminuée de 2.	一艘护卫舰的耐久度已降低 2 个点。	A resistência de um navio da escolta foi diminuído em 2.	Прочность одного корабля эскорта уменьшена на 2.	La resistencia de un buque de escolta se reduce en 2.
Incident_15_Option_02	STOP TO HELP YOUR SHIP	ZATRZYMAJ SIĘ, ABY POMÓC STATKOWI ESKORTY	STOPPE, UM DEM GELEITSCHUTZ-SCHIFF ZU HELFEN	ARRÊTEZ-VOUS POUR AIDER LE NAVIRE DE L’ESCORTE	停下来帮助你的舰船	PARE E AJUDE O NAVIO DE ESCOLTA	ОСТАНОВИТЬСЯ, ЧТОБЫ ПОМОЧЬ ЭСКОРТНОМУ КОРАБЛЮ	PARA Y AYUDAR AL BUQUE DE ESCOLTA
Incident_15_Costs_02A	(30% chance) You lose 10 hours of time.	(30% szans) Tracisz 10 godzin czasu.	(30% Chancen) Du verlierst 10 Stunden.	(30 % de chance de réussite) Vous perdez 10 heures.	（30% 几率）失去了 10 个小时的时间。	(Probabilidade 30%) Perde 10 horas.	(30% вероятности) Тратите 10 часов.	(Probabilidad 30 %) Pierde 10 horas.
Incident_15_Costs_02B	(20% chance) You lose one escort ship.	(20% szans) Tracisz jeden statek eskorty.	(20% Chancen) Du verlierst ein Geleitschutz-Schiff.	(20 % de chance de réussite) Vous perdez un navire de l’escorte.	（20% 几率）失去一艘护卫舰。	(Probabilidade 20%) Perde um navio de escolta.	(20% вероятности) Теряете один эскортный корабль.	(Probabilidad 20 %) Pierde un buque de escolta.
