	en	pl	de	fr	zh	pt	ru	es
T3M22	Move to the Navigation Room	Przejdź do Pokoju Nawigacyjnego	Gehe in den Navigationsraum über	Passez à la salle de navigation.	移动到导航室	Passe à Sala de navegação	Перейдите в Штурманскую Рубку	Pase a la Sala de Navegación.
T3M22d	To do so, you must first move an officer to the highlighted Navigation Room.	Aby to zrobić, musisz przenieść oficera do podświetlonego Pokoju Nawigacyjnego.	Um das zu machen, musst du den Offizier in den beleuchteten Navigationsraum zu verschieben.	Pour ce faire, vous devez d'abord déplacer un officier dans la salle de navigation en surbrillance.	为此， 您必须首先将一名军官移至高亮的导航室。	Para fazê-lo, tem de mover o oficial iluminado à Sala de navegação.	Чтобы сделать это, Вам необходимо переместить офицера в выделенную Штурманскую Рубку	Para hacerlo, tiene que mover un oficial a la Sala de Navegación iluminada.
T3M23	Enable “Add 1x DC team”	Włącz opcję "Dodaj 1x Brygady Naprawcze".	Schalte die Option „1x Reparaturbrigaden hinzufügen“ ein.	Activez l’option « Ajoutez 1x Brigades de Réparation »	启用“添加 1x 维修小队”	Ative a opção "Adicionar 1x brigadas de reparação".	Включить опцию «Добавить 1x Ремонтные Бригады».	Active la opción «Añadir 1x Equipos de Reparación».
T3M23d	From here, you can enable “Add 1x DC team”, which adds an additional Damage Control team.	Stamtąd możesz włączyć przełącznik "Dodaj 1x Brygady Naprawcze", który doda dodatkowego członka załogi do Działu Naprawczego	Von dort kannst du den Schalter „1x Reparaturbrigaden hinzufügen“ einschalten, der ein zusätzliches Mannschaftsmitglied der Reparaturabteilung hinzufügt.	À partir d'ici, vous pouvez activer l'option « Ajoutez 1x Brigades de Réparation » qui ajoute une équipe de contrôle des dommages supplémentaire.	您可以在这里启用“添加 1x 维修小队”按钮， 这会在维修中添加一个额外的团队。	Dali, pode ativar o selecionador "Adicionar 1x brigadas de reparação", que adicionará um membro de tripulação ao Departamento de reparação.	Там Вы можете включить переключатель «Добавить 1x Ремонтные Бригады», который добавит дополнительного члена экипажа в Ремонтное Отделение	Desde allí, puede poner el seleccionador «Añadir 1x Equipos de Reparación», que añadirá un tripulante adicional al Departamento de Reparación.
T3M24	Enter the Sections view	Otwórz widok Sekcji	Öffne die Ansicht Sektion	Entrez dans la vue de la section	进入区域视图	Abra a vista da Secção	Открыть режим просмотра Секции	Abra la vista de Secciones
T3M24d	With our DC teams in place, repairs can begin. Enter the Sections view to watch DC deal with the damage below deck.	Dzięki naszemu personelowi BN można rozpocząć prace naprawcze. Otwórz widok sekcji, aby oglądać, jak BN radzi sobie z uszkodzeniem poniżej pokładu.	Dank unserem Personal RB können die Reparaturarbeiten begonnen werden. Öffne Ansicht Sektion um zu sehen, wie RB die Beschädigungen unter dem Deck repariert.	Avec nos équipes BR en place, les réparations peuvent commencer. Entrez dans la vue des sections pour regarder le DC s'occuper des dégâts sous le pont.	有了维修小队， 维修工作就可以开始了。 进入区域视图以观看维修小队处理甲板下部的损坏。	Graças ao nosso pessoal ER podemos começar os trabalhos de reparação. Abra a vista da secção para ver como a ER repara das danificações do bordo.	Благодаря нашему персоналу РБ можно начать ремонтные работы. Откройте режим просмотра секции, чтобы посмотреть, как РБ справляется с повреждениями под палубой.	Gracias a nuestro personal ER, se pueden comenzar los trabajos de reparación. Abra la vista de Secciones para ver el desempeño del ER con un daño debajo de la cubierta.
T3M25	Assign a DC team to malfunction repair	Przydziel członka załogi BN do usuwania usterek	Teile ein Mannschaftsmitglied RB zur Beseitigung der Störungen zu.	Affecter une équipe BR à la réparation d'un dysfonctionnement	指派维修小队进行故障维修	Adscreva um membro da tripulação da ER para eliminas as falhas	Назначьте члена экипажа РБ для устранения повреждений.	Asigne a un tripulante del ER para la eliminación de fallos.
T3M25d	There’s been a malfunction in the Engines section, Admiral! To assign a DC team to repair this, click one of their portraits in the Damage Control panel, and select malfunction repair—represented by a cogwheel icon.	Wystąpiła awaria w sekcji silników, Admirale! Aby wyznaczyć zespół BN do jej naprawy, kliknij jeden z ich portretów w panelu Działu Naprawczego i wybierz opcję naprawy usterki - symbolizowaną przez ikonę koła zębatego.	Es ist eine Störung in der Sektion Motoren aufgetreten, Admiral! Um das RB-Team für ihre Behebung zu bestimmen, klicke auf eines der Porträts in dem Menü Reparaturabteilung und wähle die Option Störungsbehebung, die mit dem Symbol eines Zahnrads markiert ist.	Panne de moteurs d’Amiral s’est produite. Pour affecter une équipe de DC à la réparation, cliquez sur l'un de leurs portraits dans le panneau de contrôle des dommages, et sélectionnez la réparation des dysfonctionnements - représentée par une icône en forme de roue dentée.	发动机部分出现故障， 上将！请指派维修小队去修复故障， 请在“维修”界面上单击他们中的一个头像， 然后选择故障（由齿轮图标表示）。	Houve uma avaria na secção de motores, Almirante! Para apontoar a equipa ER para a sua reparação, faça clique num dos retratos do painel do Departamento de reparação e escolhe a opção de reparação de avaria, simbolizada da roda dentada.	Произошла поломка в секции двигателей, Адмирал! Чтобы назначить команду РБ для ремонта, нажмите на портрет одного из них на панели Ремонтного Отделения и выберите вариант устранения неисправности, она обозначается иконкой шестеренки.	Se ha producido un fallo en la sección de motores, ¡Almirante! Para asignar un equipo ER a su reparación, haga un clic sobre uno de sus retratos en el panel del Departamento de Reparación y elija la opción de reparación de fallo, simbolizada por el icono de cremallera.
T3M26	Wait for DC to finish the repairs	Poczekaj, aż BN naprawi awarię	Warte bis RB die Störung behebt.	Attendez jusqu’à ce que BR réparera la panne.	等待维修小队修复故障	Espere até a ER reparar a avaria	Подождите, пока РБ устранит неисправность 	Espere hasta el ER repare el fallo.
T3M26d	Excellent. Now we need to wait for the malfunction to be fixed.	Idealnie, Admirale. Teraz musimy czekać na naprawę usterki.	Ideal, Admiral. Jetzt müssen wir auf die Behebung der Störung warten.	Parfaitement, Amiral. Nous attendons la réparation de la panne.	很棒， 现在我们需要等待故障被修复。	Perfeito, Almirante. Agora temos de esperar para a avaria ser reparada.	Прекрасно, Адмирал. Теперь нам нужно подождать устранения неисправности.	Perfecto, Almirante. Ahora tenemos que esperar hasta que se repare el fallo.
T3M27	Assign a DC team to firefighting	Przydziel członka załogi BN do gaszenia pożarów	Teile ein Mannschaftsmitglied RB zur Brandlöschung zu.	Assignez une équipe de BR à la lutte contre l'incendie.	指派维修小队扑灭火灾	Adscreva um membro da tripulação da ER para o combate a incêndios	Назначьте члена экипажа РБ для тушения пожаров	Asigne a un tripulante del ER para la extinción de incendios.
T3M27d	Sir, a fire broke out in the Hangar! We must assign one of our teams to firefighting duties, quickly! (This task is represented by the flame icon.)	Sir, w hangarze wybuchł pożar! Musimy rozkazać jednemu z naszych zespołów, aby ugasił ogień, szybko! (To zadanie jest reprezentowane przez ikonę płomienia).	„Sir, im Hangar ist ein Feuer ausgebrochen! Wir müssen schnell einem unserer Teams befehlen, das Feuer zu löschen, schnell! (Diese Aufgabe wird durch das Flammensymbol repräsentiert).	Sir, un incendie s'est déclaré dans le hangar ! Nous devons affecter une de nos équipes à la lutte contre l'incendie, rapidement ! (Cette tâche est représentée par l'icône de flamme).	长官， 机库着火了！我们必须命令我们的一支队伍迅速扑灭大火！ （此任务由火焰图标表示。 ）	Sir, há um incêndio no hangar! Temos de ordenar a uma das equipas que extinga o incêndio. Rápido! (Esta tarefa é simbolizada pelo ícone de chama).	Сэр, в ангаре вспыхнул пожар! Мы должны приказать одной из наших команд быстро потушить огонь! (Эта задача представлена иконкой возгорания).	Sir, ¡hay incendio en el hangar! Tenemos que ordenar rápidamente a uno de nuestros equipos que apague el incendio. (Esta tarea se representa por el icono de llama).
