	en	pl	de	fr	zh	pt	ru	es
TutorialDeck_06	The maximum number of squadrons you can position on deck	Maksymalna liczba eskadr na Pokładzie	Die maximale Zahl der Staffeln auf dem Deck	Le nombre maximum d'escadrons que vous pouvez positionner sur le pont	您可以在甲板上放置的最大飞行中队数量	O número máximo de esquadras a bordo	Максимальное число эскадрилий на Палубе	El número máximo de escuadras en la Cubierta
TutorialDeck_07	depends on the number of crew units assigned to the Air Department	jest zależna od liczby członków załogi przydzielonych do Działu Lotniczego	hängt von der Zahl der Mannschaftsmitglieder ab, die der Luftfahrtabteilung	dépend du nombre d'unités d'équipage affectées au département Air dans le menu Gestion des équipages.	取决于分配给空军部门的人员数量，	depende do número de tripulantes adscritos ao Departamento aéreo	зависит от числа членов экипажа, назначенных в Авиационное Отделение	depende de la cantidad de tripulantes asignados al Departamento de Aviación.
TutorialDeck_08	in the Crew Management menu.	w panelu Zarządzania Załogą.	im Menü Mannschaftsmanagement zugeteilt wurden.	Fermez le menu de Gestion des équipages	你可以在人员管理菜单中进行操作。	no painel de Gestão de tripulação.	на панели Управления Экипажем.	en el panel de Gestión de la Tripulación.
TutorialDeck_09	Carriers of types that can be unlocked later in the game, CV-5 and CV-9,	Lotniskowce typów, które można odblokować w dalszej części gry, CV-5 i CV-9,	Die Flugzeugträger der Typen, die im späteren Spielverlauf entsperrt werden können, CV-5 und CV-9,	Les porte-avions de types qui peuvent être débloqués plus tard dans le jeu, CV-5 et CV-9,	可在游戏后期解锁的航母类型， CV-5 和 CV-9，	Os porta-aviões dos tipos que se podem desbloquear numa mais  avançada do jogo, os CV-5 e CV-9,	Типы авианосцев, которые можно разблокировать в дальнейшей части игры, CV-5 и CV-9,	Los portaaviones de los tipos que se pueden desbloquear en la parte posterior del juego, los CV-5 y CV-9,
TutorialDeck_10	provide a higher number of slots in the Air Department—	zapewniają większą liczbę slotów w Dziale Lotniczym,	sorgen für eine höhere Slotzahl in der Luftfahrtabteilung,	offrent un plus grand nombre d'emplacements dans le Département de l’Aviation -	在航空部门提供更多的空槽位  ——	oferecem um número maior de slots no Departamento aéreo,	обеспечат большее количество мест в Авиационном Отделении,	garantizan un número mayor de espacios en el Departamento de Aviación,
TutorialDeck_11	respectively allowing up to seven and eight squadrons on deck simultaneously.	co pozwala na jednoczesne przebywanie na Pokładzie nawet siedmiu i ośmiu eskadr.	dadurch können sich auf dem Deck gleichzeitig sogar sieben oder acht Staffeln befinden.	permettant respectivement jusqu'à sept et huit escadres sur le pont simultanément.	分别允许多达七个和八个飞行中队同时在甲板上。	o que permite a permanência simultânea de até sete e oito esquadras a bordo.	что позволяет одновременно пребывать на Палубе даже семи или восьми эскадрильям. 	lo que permite la permanencia simultánea de siete u ocho escuadras en la cubierta.
TutorialDeck_12	To remove a squadron from the deck, click and hold it with the right mouse button,	Jeśli chcesz usunąć eskadrę z Pokładu,	Wenn du eine Staffel vom Deck entfernen willst,	Pour retirer un escadron du pont,	如要从甲板上移除一个飞行中队， 请单击并按住它，	Se quiser eliminar uma esquadra do bordo,	Если Вы хотите удалить эскадрилью с Палубы,	Si desea eliminar una escuadra de la Cubierta,
TutorialDeck_13	then direct it to the plane elevator.	przytrzymaj na niej prawy przycisk myszy i przeciągnij do windy.	halte darauf die rechte Maustaste und ziehe sie zum Lift.	cliquez et maintenez-le avec le bouton droit de la souris, puis dirigez-le vers l'ascenseur à avions.	然后将其指向飞机升降机。	mantenha apertado sobre ela o botão direito do rato e arraste-a até o elevador.	зажмите на ней правую кнопку мыши и перетащите на подъемник.	mantenga apretado el botón derecho del ratón y arrástrelo al ascensor.
TutorialDeck_14	You can reposition squadrons on the deck in much the same way.	Tym samym sposobem możesz zmieniać ustawienie eskadr na Pokładzie.	Auf diese Art und Weise kannst du auch die Anordnung der Staffeln auf dem Deck ändern.	Vous pouvez repositionner les escadrons sur le pont de la même manière.	您可以使用几乎相同的方式在甲板上重新给飞行中队排位。	Da mesma maneira pode modificar as configurações das esquadras no bordo.	Таким же образом Вы можете изменить расположение эскадрилий на Палубе.	De la misma manera podrá modificar la configuración de escuadras en la Cubierta.
TutorialDeck_15	Click this button to display the Deck panel.	Kliknij na ten przycisk, by otworzyć panel Pokładu.	Klicke auf diese Taste, um das Menü Deck zu öffnen.	Cliquez sur ce bouton pour afficher le panneau Bord.	单击此按钮可显示甲板界面。	Faça um clique no botão para abrir o painel do bordo.	Нажмите на эту кнопку, чтобы открыть панель Палубы.	Haga un clic en el botón para abrir el panel de Cubierta.
TutorialDeck_16	Here you can change the deck’s state and manage queued deck operations.	Tutaj możesz zmienić stan Pokładu i zarządzać zakolejkowanymi operacjami Pokładowymi.	Hier kannst du den Zustand des Decks ändern und die sich in der Warteschlange befindenden Deckoperationen managen.	Vous pouvez y modifier l'état du pont et gérer les opérations de pont en file d'attente.	在这里， 您可以更改甲板的状态并管理甲板上队列。	Aqui pode modificar o estado do bordo e fazer gestão das operações de bordo na fila.	Здесь Вы можете изменить состояние Палубы и управлять операциями на палубе, которые находятся в очереди.	Aquí puede modificar el estado de la cubierta y gestionar las operaciones de Cubierta en la cola.
TutorialDeck_17	The deck can be in one of two states:	Pokład zawsze jest w jednym z dwóch stanów:	Das Deck befindet sich immer in einem der beiden Zustände:	Le pont peut être dans l'un des deux états suivants :	甲板可以处于以下两种状态之一：	O bordo está sempre num dos dois planos:	Палуба всегда находится в одном из двух состояний:	La Cubierta siempre está en uno de los dos estados:
TutorialDeck_18	Recovery state, in which you will be able to recover returning squadrons	stanie Odbiorów, w którym powracające samoloty mogą lądować	in dem Zustand Übernahme, indem die zurückkehrenden Flugzeuge landen können,	L'état de récupération, dans lequel vous serez en mesure de récupérer les escadres de retour lorsqu'ils sont prêts à atterrir	着陆状态， 这种状态下您可以让返回的飞行中队降落，	estado de receção, em que os aviões a voltarem podem aterrar	состояние Приема, в котором возвращающиеся самолеты могут приземляться,	estado de Recepción, en el que los aviones que vuelven pueden aterrizar,
TutorialDeck_19	when they are ready to land and your strike group is positioned within their recovery area;	gdy są gotowe do odbioru i lotniskowiec znajduje się w ich obszarze odbioru;	wenn sie zur Übernahme fertig sind und wenn sich der Flugzeugträger in ihrem Übernahmebereich befindet;	et que votre groupe d'attaque est positionné dans leur zone de récupération ;	当它们准备着陆并且位于他们的着陆区域内时就可以进行着陆；	quando estiverem prontos para a receção e o porta-aviões se encontrar na sua zona de receção;	когда они готовы к посадке и авианосец находится в районе приема;	cuando estén listos para la recepción y el portaaviones esté en su rango de recepción;
